The image is 0
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
O -0.263553977 10.4865332 136.290268
The image is 266
The image is 267
The image is 268
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
O -0.265804946 10.5630322 137.300354
The image is 269
The image is 270
The image is 271
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
O -0.276851416 10.6411047 138.276154
The image is 272
The image is 273
The image is 274
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
O -0.280388772 10.7209072 139.266617
The image is 275
The image is 276
The image is 277
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
O -0.281501591 10.8002777 140.219681
The image is 278
The image is 279
The image is 280
The image is 281
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
O -0.308263958 10.8592339 141.476166
The image is 282
The image is 283
The image is 284
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
O -0.315553546 10.9646702 142.432541
The image is 285
The image is 286
The image is 287
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
O -0.315274 11.01474 143.367233
The image is 288
The image is 289
The image is 290
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
O -0.323615193 11.059762 144.210312
